Creamy Pasta with Salmon and Peas,"Check out this creamy, saucy pasta with tender salmon and vibrant peas! It's easy to throw together on a weeknight, packed with protein, and sure to become a new family favorite. ","['Dinner', 'Milk', 'Pasta and Noodles', 'Salmon', 'Seafood']",10 minutes,30 minutes,6 servings,"['3 cups whole dairy milk', '1 bay leaf', 'Pinch of ground cloves', 'Zest of 1 lemon (about 1 tablespoon), divided', '3 teaspoons kosher salt, divided', '1 teaspoon black pepper, divided', '2 tablespoons olive oil', '4 filets fresh salmon\xa0(4 ounces each)', '1 pound rigatoni pasta (or other shaped pasta)', '3 tablespoons unsalted butter', '1 small shallot, minced (about 1/4 cup)', '1 clove garlic, minced', '2 tablespoons all-purpose flour', '1/8 teaspoon ground nutmeg', '12 ounces (2 cups) green peas, fresh or frozen', '2 ounces shredded parmesan cheese to garnish (optional)', 'Chopped fresh parsley to garnish (optional)']","[""Preheat the broiler: Place your oven rack about 6” from the heating element of your oven. Set your oven's broiler to high.""]",https://www.simplyrecipes.com/wp-content/uploads/2019/01/19_MilkPEP_JanFeb_Digital_Fexy_Logo16x9-1.png,Simply Recipes Partners
Minestrone Soup,"Minestrone soup is an Italian classic! This version is made with cannellini beans, chicken stock, cabbage, potato, zucchini, carrots, plum tomatoes, and Parmesan cheese. ","['Video', 'Soup', 'Comfort Food', 'Italian', 'Gluten-Free', 'Healthy', 'Vegetarian', 'Minestrone', 'Vegetable Soup', 'Vegetables']",15 minutes,45 minutes,Serves 6,"['1/4 cup extra virgin olive oil', '3/4 cup chopped onion', '3/4 cup chopped carrot', '3/4 cup chopped celery', '1 Tbsp minced garlic', '1 bay leaf', '2 sprigs fresh thyme or a teaspoon of dried thyme', '1/4 teaspoon fennel seeds, crushed', '1 Yukon gold potato, peeled and cut into 3/4-inch chunks', '2 cups sliced savoy or curly cabbage', '1 zucchini, cut into 3/4-inch chunks', '2 medium fresh ripe tomatoes (romas if available), cored, peeled, chopped', '6 cups chicken stock\xa0(or vegetable stock for vegetarian version)', '1 15-ounce can cannellini or great northern white beans, drained\xa0(about 1 1/2 cups cooked white beans)', '1/4 cup chopped fresh parsley', 'Salt', 'Freshly ground black pepper', 'Parmesan cheese, grated for garnish']","['Sauté onions, carrots, celery, garlic in olive oil: Heat oil in a 4 to 5-quart thick-bottomed pot on medium-high heat. Add the onion, carrot, and celery. Cook until lightly browned, about 8 minutes. Add the garlic and cook a minute more.']",https://www.simplyrecipes.com/wp-content/uploads/2006/01/minestrone-vertical-a-800.jpg,Elise Bauer
Summer Minestrone Soup,"Minestrone soup featuring fresh summer garden vegetables! With zucchini, tomatoes, green beans, celery, bell pepper, chicken stock, white beans, and pasta. It's summer in a soup!","['Soup', 'Favorite Summer', '1-Pot', 'Italian', 'Gluten-Free', 'Healthy', 'Minestrone', 'Vegetable Soup', 'Vegetables', 'Zucchini']",20 minutes,30 minutes,Serves 4,"['1 tablespoon extra virgin olive oil', '1/2 cup diced onion (about 1/2 onion)', '1/2 cup sliced leeks, white and light green parts only (see How to Clean Leeks), about 1/2 leek', '1/2 cup diced celery (about one celery rib)', '1/4 cup diced red bell pepper (about 1/4 of one bell pepper)', '3 cloves garlic, minced (about 1 Tbsp)', '6 cups chicken stock (can use good quality vegetable stock for vegetarian option)', '1 bay leaf', '1 teaspoon fresh thyme leaves (or 1/2 teaspoon dried thyme)', '1\xa0teaspoon kosher salt (add more salt if using unsalted stock)', '2 cups large dice zucchini (or other summer squash such as crookneck or pattypan)', '1 cup fresh green beans, trimmed and cut into 1-inch lengths', '2 roma tomatoes, diced', '1/2 cup cooked small white beans', '1/2 cup dry ditalini or any small pasta (omit for gluten-free option)', 'Fresh basil for garnish', 'Grated Parmesan cheese for garnish (optional)']","['Sauté onions, leeks, celery, bell pepper, garlic, in olive oil:\xa0Heat 1 Tbsp of olive oil in a large, thick-bottomed pot on medium high. Add the diced onion, leeks, celery, and bell pepper.']",https://www.simplyrecipes.com/wp-content/uploads/2015/07/summer-minestrone-vertical-a-1600.jpg,Elise Bauer
White Bean and Vegetable Soup,"Hearty white bean soup with onions, cabbage, tomatoes, celery, carrots, potato, squash, broth, and Parmesan cheese.","['Soup', 'Gluten-Free', 'Healthy', 'Vegetarian', 'Bean', 'Minestrone', 'Vegetable Soup', 'White Bean']",15 minutes,"1 hour, 50 minutes",Serves 4-6,"['2 15-oz cans cannellini or white kidney beans (or 1/2 lb dried beans, soaked overnight in water), drained', '1 tablespoon extra virgin olive oil', '1/2 large yellow onion, chopped', '1 tablespoon chopped fresh thyme', '2 garlic cloves, minced', '1/8 head of green cabbage, cut into 1/2 inch pieces', '1 cups chopped fresh tomatoes', '2 celery stalks, cut into 1/2 inch pieces', '1 1/2 carrots, cut into 1/2 inch pieces', '5 cups (or more) vegetable stock', '1 medium potato, cut into 1/2 inch pieces', '1/4 cup chopped fresh basil', '1/4 head of red cabbage, cut into 1/2 inch pieces', '2 zucchini or summer squash, cut into 1/2 inch pieces', '2 teaspoons salt', '1/2 cup grated Parmesan cheese', 'Tabasco sauce (optional)']","['Cook onions, with thyme and garlic:\xa0Heat olive oil in a large pot over medium heat. Add onion, thyme, and garlic. Sauté 5 minutes.']",https://www.simplyrecipes.com/wp-content/uploads/2006/09/white-bean-vegetable-soup-vertical-a-1500.jpg,Elise Bauer
Spring Minestrone Soup,"Spring Minestrone! A springtime version of the classic Italian minestrone, with peas, new potatoes, artichoke hearts, asparagus and spring greens.","['Dinner', 'Soup', 'Favorite Spring', '1-Pot', 'Italian', 'Healthy', 'Vegan', 'Vegetarian', 'Minestrone', 'Vegetable Soup', 'Vegetables']",20 minutes,40 minutes,Serves 4-6,"['2 tablespoons extra virgin olive oil', '6 green onions', '2 green garlic stalks, or 2 large garlic cloves', '1 pound baby potatoes, or Yukon gold potatoes cut into 1-inch chunks', '1 15-ounce can of diced tomatoes', '4 cups\xa0vegetable stock or chicken stock (use vegetable stock if cooking vegetarian or vegan)', 'Salt', '1/2 pound artichoke hearts (fresh or frozen), chopped roughly', '1 15-ounce can of chickpeas (garbanzo beans), rinsed and drained', '1 cup peas (fresh or frozen)', '1/2 pound asparagus, cut into 1-inch chunks', '2 cups greens (dandelion, chard, spinach, kale, arugula, etc), sliced into thin ribbons', 'Up to 1/4 cup pesto', 'Grated parmesan or pecorino cheese for garnish (omit for vegan version)', '1 teaspoon black pepper']","['Prep green onions, green garlic, potatoes, artichoke hearts:\xa0Chop the green onions and green garlic and separate the white and light green parts from the green tops. If you are using regular garlic cloves, put them with the white parts of the green onions.']",https://www.simplyrecipes.com/wp-content/uploads/2011/05/spring-minestrone-vertical-b-1600.jpg,Hank Shaw
Vegan Chickpea Minestrone,A couple of easy ingredient swaps turns classic minestrone into a vegan meal. Veggie stock and almond creamer are the secret weapons that turn this into a comforting weeknight soup.,"['Dinner', 'Soup', 'Favorite Fall', '1-Pot', 'Freezer-friendly', 'Dairy-Free', 'Healthy', 'Vegan', 'Vegetarian', 'Chickpea', 'Minestrone', 'Vegetables']",15 minutes,30 minutes,6 servings,"['2 tablespoons olive oil', '1 large yellow onion, minced', '2 stalks celery, minced (about 1/2 cup)', '1 large carrot, diced (about 1/2 cup)', '2 cloves garlic, minced', '3 tablespoons tomato paste', 'About 1 1/2 pounds Yukon Gold potatoes, diced (about 1 1/2 cups)', '1 cup fresh or frozen green beans', '3 cups vegetable broth', '2 cups water', '4 ounces small pasta, such as orzo, cavatelli, small macaroni, or pearl couscous', '1 teaspoon dried oregano', '2 teaspoons dried thyme', '1 bay leaf', '2 teaspoons dried basil', '1 (15-ounce can) crushed tomatoes', '1 (15-ounce) can chickpeas, drained and rinsed', '1 1/2 teaspoons salt', '3/4 teaspoon black pepper', '2 cups baby spinach', '1/4 cup unsweetened almond creamer']","['Cook the vegetables: Heat a large stock pot over medium-low heat. Add the olive oil followed by the minced onion, celery, and carrot. Cook for 8 to 10 minutes until everything starts to soften and the onions are fragrant.']",https://www.simplyrecipes.com/wp-content/uploads/2019/02/Minestrone_HERO00003.jpg,Erin Alderson
Grasshopper Pie,Here is Grandma's favorite Grasshopper Pie. Her version is made with marshmallows in the filling (skip the gelatin!) and an Oreo cookie crust. A classic!,"['Dessert', ""St. Patrick's Day"", 'Freezer-friendly', 'Make-ahead', 'Mint', 'Pie']",15 minutes,30 minutes,Serves 8,"['30 Oreo cookies (60 halves), fillings discarded, cookies crushed fine', '6 Tbsp unsalted butter, melted', '3/4 cup whole milk', '24 large marshmallows', '1/4 cup creme de menthe liqueur', '2 tablespoons white creme de cacao', 'A drop or two of green food dye,\xa0optional', '1 cup heavy whipping cream', 'Chocolate shavings to top, optional']","['Make Oreo cookie crust: Preheat oven to 425°F. In a bowl, mix crushed Oreo cookie halves and 6 tablespoons of the butter. A small handful of the crumbs should hold together when you squeeze it in your fist. If it crumbles apart, add additional water, 1 tablespoon at a time, until it holds together']",https://www.simplyrecipes.com/wp-content/uploads/2007/03/grasshopper-pie-horiz-a-1800.jpg,Elise Bauer
Snow Peas with Pine Nuts and Mint,"Snow peas lightly sauteed and tossed with toasted pine nuts, mint, garlic, olive oil, and sesame oil.","['Side Dish', 'Favorite Spring', 'Quick and Easy', 'Gluten-Free', 'Low Carb', 'Paleo', 'Vegan', 'Vegetarian', 'Green Vegetables', 'Mint', 'Peas', 'Pine Nut', 'Snow Peas', 'Vegetables']",6 minutes,5 minutes,Serves 2-3,"['2 tablespoons extra virgin olive oil', '1/2 pound snow peas, rinsed, dried, tips of the ends cut off, strings removed', '1/4 cup pine nuts', '1 clove garlic, minced', '1/4 teaspoon dark sesame oil', '10 large mint leaves, chopped']","['Sauté snow peas, garlic, pine nuts: Heat olive oil in a large skillet on medium high heat. Add the snow peas, garlic, and pine nuts. Stir to coat with the oil. Cook for 1-2 minutes, stirring.']",https://www.simplyrecipes.com/wp-content/uploads/2007/03/snow-peas-pine-nuts-mint-horiz-a2-1800.jpg,Elise Bauer
Seared Sugar Snap Peas,"Sugar snap peas seared in olive oil with green onions, mint, lemon zest and black pepper.","['Side Dish', 'Favorite Spring', 'Quick and Easy', 'Stir-fry', 'Gluten-Free', 'Low Carb', 'Vegan', 'Vegetarian', 'Green Vegetables', 'Mint', 'Peas', 'Sugar Snap Peas', 'Vegetables']",15 minutes,10 minutes,Serves 4-6 as a side,"['2 tablespoons extra virgin olive oil', '1 pound sugar snap peas, strings removed', '3-4 scallions or green onions, sliced on the diagonal', 'Salt', 'A pinch of sugar', 'Zest of a lemon', '3 tablespoons chopped fresh mint', 'Black pepper to taste', 'Lemon juice to taste']","['Sauté sugar peas: Heat a large sauté pan on high heat for 1 minute. Add the olive oil to the hot pan and heat it until it shimmers, about 1-2 minutes. Add the sugar peas and toss to coat with the oil. Sprinkle salt over them and toss again. Allow to cook, undisturbed, for 1 minute.']",https://www.simplyrecipes.com/wp-content/uploads/2012/05/seared-sugar-snap-peas-vertical-c-1600.jpg,Elise Bauer
Sheet Pan Salmon and Broccoli with Miso Butter,"This one-pan dinner is ready in a flash! Broccoli takes on a sweetness in the oven, and the salmon, topped with miso butter, becomes flavorful and moist. This one is sure to become a favorite!","['Dinner', 'Sheet Pan Dinner', 'Gluten-Free', 'Healthy', 'Low Carb', 'Paleo', 'Broccoli', 'Fish', 'Miso', 'Salmon', 'Seafood', 'Vegetables']",10 minutes,25 minutes,4 servings ,"['4 tablespoons (1/2 stick) unsalted butter, at room temperature', '2 tablespoons red, white or yellow miso', '1 1/2 pounds whole broccoli heads or crowns, with stems', '2 tablespoons olive oil', '1/2 teaspoon salt', '1/4 teaspoon black pepper', '4 (6-ounce) center-cut salmon fillets, 1 to 1 1/2 inches thick', '2 tablespoons chopped parsley, to garnish', '2 scallions, thinly sliced, to garnish', 'Baked or roasted potatoes, to serve (optional)']",['Preheat the oven:\xa0Center a rack in the oven and preheat the oven to 450ºF.'],https://www.simplyrecipes.com/wp-content/uploads/2019/01/Sheet-Pan-Salmon-LEAD-1.jpg,Sally Vargas
Anadama Bread,"Traditional New England Anandama bread, a dark yeast bread made with flour, cornmeal, and molasses.","['Baking', 'New England', 'Bread', 'Molasses']",40 minutes,50 minutes,Makes 2 loaves,"['1/2 cup cornmeal', '2 cups water', '1/2 cup molasses', '3 Tbsp butter (at room temperature)', '1 Tbsp salt', '1/2 cup warm water', '1 package dry yeast', '4 1/2 cups bread flour']","['Place the cornmeal in a large bowl. Boil the two cups of water and pour the hot water into the cornmeal, stirring constantly to prevent lumps. Let sit for 30 minutes.']",https://www.simplyrecipes.com/wp-content/uploads/2010/07/anadama-bread-horiz-a-1800.jpg,Hank Shaw
Sautéed Asparagus with Morels,"Celebrate spring with this easy side dish of sautéed asparagus, wild morel mushrooms, and green garlic. Delicious!","['Side Dish', 'Favorite Spring', 'French', 'Gluten-Free', 'Low Carb', 'Vegetarian', 'Asparagus', 'Morel', 'Vegetables']",10 minutes,15 minutes,Serves 4,"['1/4 pound fresh morel mushrooms', '2 Tbsp extra virgin olive oil', '2 Tbsp butter', '1-2 green garlics, sliced (white and purple bulb, and light green stalk), (can sub shallots)', '1 teaspoon herbs de Provence (can use dry thyme or a combination of thyme and dry tarragon)', '1 pound of asparagus, trimmed (choose asparagus on the thin side)', 'Salt', '1/2 teaspoon freshly ground black pepper']",['Prepare the morels: Slice the morel mushrooms in half lengthwise. Place in a bowl and cover with water. Agitate the water to release grit or dirt from the mushrooms. Drain. Repeat. Then fill with water and let sit while you prep the other ingredients.'],https://www.simplyrecipes.com/wp-content/uploads/2018/05/asparagus-morels-vertical-a-1800.jpg,Elise Bauer
Moroccan Pot Roast,"Enjoy the flavors of North Africa with this Moroccan Beef Pot Roast! With classic Moroccan spices -- coriander, turmeric, ginger, and cumin","['Dinner', 'Moroccan', 'Gluten-Free', 'Low Carb', 'Paleo', 'Beef', 'Pot Roast']",20 minutes,"2 hours, 30 minutes",6 servings,"['2 cloves garlic, minced', '2 teaspoons crushed coriander seed', '1 teaspoon ground turmeric', '1 teaspoon ground ginger', '1 teaspoon ground cumin', '1 teaspoon ground cinnamon', '1 teaspoon paprika', '1/4 to 1/2 teaspoon (to taste) crushed red pepper flakes (or if available, Marash or Aleppo pepper*)', '1/4 teaspoon salt', '1/8 teaspoon freshly ground black pepper', '2 tablespoons olive oil', '1 (3-pound or 1.35 kg) beef chuck roast', '1 medium onion, quartered', '3 carrots, cut into 2-inch chunks', '2 bay leaves', '1 cup (235 ml) water', '1 cup (235 ml) pomegranate juice', '2 tablespoons lemon juice', '1/4 cup loosely-packed chopped fresh parsley', 'Couscous', 'Glazed carrots']","['Make the spice mix: In a small bowl, stir together the garlic, coriander, turmeric, ginger, cumin, cinnamon, paprika and pepper.']",https://www.simplyrecipes.com/wp-content/uploads/2017/12/moroccan-pot-roast-vertical-a-1800.jpg,Sally Vargas
Spicy Sausage Pizza,Put this homemade pizza topped with spicy Italian sausage and mozzarella cheese at the top of the list for your next pizza night. Don’t skip the hot honey sauce for dipping the crust!,"['Dinner', 'Comfort Food', 'Quick and Easy', 'Italian Sausage', 'Mozzarella', 'Pizza', 'Pork', 'Sausage']",10 minutes,4 minutes,4 10-inch pizzas,"['2 pounds prepared pizza dough, divided into 4 balls', '1 cup marinara sauce, store-bought or homemade', '1 pound mozzarella cheese (low moisture), grated', '8 ounces spicy Italian sausage', '2 teaspoons red pepper flakes', 'Fresh basil, garnish', 'Extra flour, for rolling and throwing the pizza', '1/4 cup honey', '1 tablespoon hot sauce', '1/2 teaspoon red pepper flakes']","['Warm the dough (if refrigerated): If your dough has been refrigerated, take it out of the fridge an hour before you want to make pizza.']",https://www.simplyrecipes.com/wp-content/uploads/2020/06/Spicy-Sausage-Pizza-LEAD-01.jpg,Nick Evans
